food_item,calories,protein,fat,carbohydrates,price
-1.4423536054710568,-0.2362359215455514,1.5694886536598212,-0.7726139214770303,0.41162074704009716,2.2887666144815477
-0.02828144324453055,-0.259248133923731,-0.6971384765406646,1.802022554252677,0.23426037426074475,3.2975295588306683
-0.02828144324453055,-0.2414274709386067,-0.3660763823079652,-0.6847829415979049,-0.48772811203611066,2.471681690392989
-1.4423536054710568,-1.2370480881250383,2.2830888849872317,-0.750729486787778,0.23588843632795803,3.8258419558795937
0.6787546378687326,-0.715160524618973,-0.7425619631033449,0.45493285426093477,-0.30172305710710645,2.904109594416844
0.6787546378687326,0.07757725540219265,-0.7593714692406675,2.074358852965278,2.348051731974776,1.635751776460309
1.3857907189819958,0.047170850761903874,-0.4220140331172149,-0.7495551443741806,0.15253466521470663,2.566820729682374
1.3857907189819958,-1.0544028259480525,-0.6346283841647326,-0.5436951018564511,-0.40380306860787085,2.9107608248641808
-0.7353175243577936,-1.029445588404451,-0.3596944514795821,1.8824109637218542,-0.5483627755684211,2.928928553720405
-1.4423536054710568,-1.0608472952808394,-0.6719959640113967,-0.5483955528983365,-0.3566809604896747,1.7946452850565853
-0.7353175243577936,-0.04052192993165657,-0.31647338897587013,-0.7568966400111556,-0.4392469535308897,2.915511200445768
-0.7353175243577936,-1.073683771065755,2.2960720114211317,-0.7497617556539589,-1.1192485562300118,2.2191486341111446
-0.7353175243577936,1.7088321895550822,-0.7652768047987185,-0.7601314119789359,-1.1192485562300118,3.873973466324624
-1.4423536054710568,-1.2176728312595189,-0.7005610561487678,1.8688789453201995,-1.1192485562300118,2.5655926197914187
-0.02828144324453055,1.1427005240153816,-0.3443172956619076,-0.7609099257545575,-1.1192485562300118,2.7540371016177234
-0.7353175243577936,-0.1936543500548403,-0.41230379904071146,2.4476113260869634,-0.35030811882830093,2.6322426003000983
-0.7353175243577936,0.7598943145071252,2.1272644932953044,-0.7119393866786139,0.32556474425497883,2.087018358127791
1.3857907189819958,1.4251208139743146,-0.7022593024662246,-0.7595231805720121,-0.00498551396339484,2.011250070928541
-1.4423536054710568,-0.6003492185922125,1.4225290732695957,2.1366351191926993,-0.2182529075000127,2.178628006972828
-0.7353175243577936,-1.2131337420705077,-0.08491828991586359,-0.7678531105466472,-1.1192485562300118,5.335445615022728
1.3857907189819958,-1.249182347989266,-0.4761399320528227,-0.6244348774350258,-1.1192485562300118,4.463562261337716
-0.7353175243577936,-0.8185902829861674,-0.7667429934652648,0.6326795193249128,1.4054749987106816,2.2216061530685867
0.6787546378687326,-1.1153047152338487,-0.6662661226771651,-0.7520845568310601,-1.1192485562300118,2.712219165978124
1.3857907189819958,-0.4417653519270187,-0.7599791043299544,0.7469205309636034,-0.034838412794045204,2.3396969054763184
-1.4423536054710568,-0.8784059639190926,2.042722476219902,-0.5726426485048992,1.5284297802245619,2.769520318677443
-0.02828144324453055,-0.21534633578872578,-0.6762487641153537,0.4057858537589799,-0.46865423935891914,4.963505329738485
-0.02828144324453055,-0.8664112181728022,-0.0213881675782793,1.6666591058855256,-0.3739866043189331,3.8256472665256487
0.6787546378687326,2.0457045090446013,-0.6521021860676849,-0.5657837825327572,-0.49279810542335034,1.968940823561513
-0.7353175243577936,-0.9052119751580359,-0.33717862526629194,-0.7264583544006449,0.20421055186432532,4.392986572485363
-0.7353175243577936,1.3288673220314724,-0.6568012721869556,-0.7146066123781954,-1.1192485562300118,3.313374077032286
1.3857907189819958,-0.4039319376614943,-0.7445693263348035,0.29341857367624696,2.0930576619995653,1.6549363712609602
-0.7353175243577936,-1.094772265550935,0.000453296559569878,-0.7669118728547013,-1.1192485562300118,4.56350424437306
1.3857907189819958,-1.2163964857083698,-0.6366543108305639,-0.5897244161407652,1.8503321787654035,3.316759788963456
0.6787546378687326,0.4771849076024306,-0.7444241418770191,0.5666450560453568,-0.3493534871461505,3.442374298933576
0.6787546378687326,-0.888118454254884,-0.6382906138042215,-0.7639714764579474,1.299254186226959,1.64830701371084
-1.4423536054710568,-1.0335393993053412,1.4031078254461298,2.1817600855968977,-0.39704364589565316,4.188836843532581
0.6787546378687326,-0.8475407637152248,-0.7685551326535337,-0.7142718737193449,2.271587211381323,3.373203679437676
-1.4423536054710568,-0.7401148274183275,1.4563812094540531,2.0733827627162866,1.9999082305287819,1.8493982942854652
-0.7353175243577936,0.10725914966496243,-0.6316506816901778,1.783863544559965,-0.5067257660213514,1.9331842532426928
-0.7353175243577936,-1.1697074274104606,-0.6430616783825189,0.4698283252274332,-0.24541342455826573,5.926230449495882
-1.4423536054710568,-0.8393913329783249,-0.3369208367786164,-0.6058246206078838,-1.1192485562300118,3.3226095470186454
-1.4423536054710568,1.277813658898189,-0.43156001410664485,-0.7562444459612896,-1.1192485562300118,4.011330690967025
1.3857907189819958,1.7410898461816409,-0.18741001692168827,2.234183516407632,-0.529531522648422,2.7952056167160864
0.6787546378687326,-0.6141905003609284,-0.45168698160746606,0.43340924817269,-0.48975411586690015,3.3901549315197186
1.3857907189819958,-0.18261425751701654,-0.6786003764540621,-0.7068276937512261,-1.1192485562300118,2.212509677954525
1.3857907189819958,1.463716695368082,-0.6379814059587321,-0.6163572541431835,0.3461994252693816,2.4755785795660343
1.3857907189819958,-1.1671016038922373,1.7081238137069528,0.25953669032092186,2.323574777154615,2.3286525740552
0.6787546378687326,-1.180689557759616,1.5241646235937532,1.511751125109211,2.2601034747246,3.070060481515192
0.6787546378687326,-0.7950972323633411,-0.7480397794847528,-0.7309856703915953,1.695337472346191,5.045592244524353
0.6787546378687326,-0.7557796667307773,-0.025396874309222717,-0.534315437001613,-1.1192485562300118,3.1840076882856065
-0.02828144324453055,-1.2353301622718882,-0.7681890342987048,2.291885544657322,-1.1192485562300118,2.6254115800141555
-0.7353175243577936,-0.5564587288806501,1.83851655712978,-0.7722538661315673,1.5529056564493058,4.515265063307722
1.3857907189819958,-1.180977610062144,-0.7702393799858765,-0.5587490578363468,-0.3970929261378789,4.345512488892786
-0.7353175243577936,-0.5930386289586315,-0.31032177055057447,1.4595618142004891,1.5378023752402157,3.115120905350665
-0.7353175243577936,1.0699230479404622,-0.31116800905117853,1.5788946132431474,0.10127143541994407,5.701002415147887
1.3857907189819958,0.9737876623053647,-0.7675914934231471,-0.7737399945417978,-0.4446165214034587,2.314860660250456
1.3857907189819958,-0.4969572533891224,1.4284291466579864,-0.7154424657401154,-1.1192485562300118,3.324758264301215
-1.4423536054710568,1.2513400804602957,-0.013140347845556153,0.7351277221190857,2.0128787717941035,3.4589313188444493
-1.4423536054710568,-0.37747521990388866,2.183516129080772,-0.7657508031198372,1.834544106177486,3.982457235094176
-0.02828144324453055,-0.9217464327361801,-0.7764009749309541,-0.7798662817667327,-1.1192485562300118,2.51450026881189
-1.4423536054710568,-0.5032654550481087,-0.7591592244277267,1.4761724251974822,-1.1192485562300118,1.8788948154615237
-1.4423536054710568,1.1845145718996841,-0.6941407113172321,-0.7262744927462731,1.782371578165346,4.476520265208828
-1.4423536054710568,-1.0110428177438329,-0.34363540533506964,-0.7074892150266993,1.9584235050088046,3.6317851447101295
1.3857907189819958,-1.0197865669276045,-0.700906788158629,1.952514714668551,-0.5486591290482723,4.164803287804416
1.3857907189819958,0.33546595638346005,-0.6399307664636069,0.7211954887174791,-0.3389098819141384,3.838849030860136
0.6787546378687326,1.2341461520331292,-0.6395810275969609,-0.5497863512908335,-0.4685571538652563,2.2368232055600425
-1.4423536054710568,-1.2047051505458632,1.7934402375002652,1.5818718859224568,-0.04967868634586702,4.075598468170357
-0.02828144324453055,-0.6798115532849061,-0.1363876474141362,0.8090659009292936,0.42990045918554415,2.276575554885741
0.6787546378687326,-0.3474434503735932,-0.6988615108725545,-0.7715785283803722,-1.1192485562300118,3.4594905578659074
1.3857907189819958,2.0738905788356647,-0.7494310059136985,0.5345643174383208,0.26069863625049516,4.498859137896747
1.3857907189819958,-0.5042778226485567,-0.6330251345876396,-0.5625839926929668,1.711949103414889,3.748083867189764
-0.02828144324453055,-0.7512554640311282,-0.7023847059958305,-0.7219655638604894,0.011634048969383822,3.0438916890991377
0.6787546378687326,1.3353750702200604,-0.6882485579437434,-0.7540017150776005,1.9200978521522076,2.457955802153949
0.6787546378687326,1.3830101302625468,-0.6526095931386655,-0.7718931578163912,-0.47006199418606265,3.346891376933629
1.3857907189819958,-1.0284263957276398,-0.24659969583763133,1.6206744686649934,-1.1192485562300118,3.2484092560946483
-0.02828144324453055,0.7964011294702353,-0.1102107880595566,0.593741511799778,-0.4392578104240105,1.9077699514681867
-1.4423536054710568,-0.3365774565007494,1.6760719302164715,-0.7632537077331948,1.6906874310545923,2.1469272778484987
0.6787546378687326,-1.234354396000737,-0.4469853916776838,-0.5370331761545247,-1.1192485562300118,2.327743947798798
-0.7353175243577936,-0.7760840269999925,-0.6690871365032414,-0.6185830028652776,-0.25356586082907806,1.74890179730161
-1.4423536054710568,1.1265479667952576,2.2276928522711885,-0.7484709782586826,0.22659079827314751,3.236705116794752
0.6787546378687326,1.2299431627525041,-0.6725888531213104,0.2952814063540101,0.10822570889952395,2.4536762310243176
-1.4423536054710568,0.9257405481151011,-0.7745420544865558,-0.554700935835012,-0.38190387912672463,5.321596405518561
0.6787546378687326,1.1001415171573623,-0.7522422987963187,2.371634806716322,0.05437723687036719,5.019496765461579
1.3857907189819958,1.3830254891258555,-0.6578645367672427,0.3065802047081783,-0.41263724817784975,5.416559998637945
-0.02828144324453055,0.9412986225906423,1.7682619903568102,-0.5665591486417086,-1.1192485562300118,4.154327306240345
0.6787546378687326,-0.2000804561136985,1.3972603150341327,-0.685007649958249,-1.1192485562300118,4.160918936760279
0.6787546378687326,-0.5737356272154848,-0.43438609814798057,-0.7277268143713586,-1.1192485562300118,3.287320235455133
0.6787546378687326,1.2828922060229555,-0.6440653289487551,-0.7572741326316116,-0.5510375665298841,4.533880297529287
1.3857907189819958,-0.07451846788081178,-0.7683127366920656,-0.5379331883440657,-0.29971576339768663,1.6587545761339175
-0.7353175243577936,0.869658868258426,1.5212015364543263,-0.7319996646339563,-1.1192485562300118,3.488928942746424
-0.7353175243577936,1.0367800532077467,1.4606439968077773,-0.542645457684863,-0.07266354998791576,2.0001730314362067
-0.7353175243577936,0.6512142115191296,-0.653456298897151,-0.5184292747576985,-1.1192485562300118,3.3746281545292507
-1.4423536054710568,1.97902739044963,-0.7594622352327278,0.5555481843064145,-0.0563647269167454,3.7633328339354426
-1.4423536054710568,-0.45034062162952637,-0.7590428511604305,0.26675365251580424,-0.1880463203479854,2.781853594233227
-0.7353175243577936,-0.6075881280499359,-0.35403775285585165,-0.7032336455228405,-0.40570872132985025,4.23376477661127
-0.02828144324453055,1.3625429268689595,-0.10997654132719499,-0.7657746859401147,-1.1192485562300118,2.7381090862981816
-0.02828144324453055,1.18714872603145,-0.3434811560476555,0.5763774333651192,0.1872190455780737,2.925098352637822
-0.7353175243577936,0.6369439661177755,-0.3925956951678578,-0.5968868985745818,-1.1192485562300118,5.393356337232188
0.6787546378687326,0.8719516233581508,1.6119702847405655,1.92138796938516,-1.1192485562300118,2.6644970708135567
-0.7353175243577936,1.9752797642420492,-0.741166946790839,1.69517558526512,-0.45665958972505666,3.434753260143624
0.6787546378687326,-0.8392566949205652,-0.6579861757339416,-0.7295549419680794,0.1641672302244021,2.055018559320557
-1.4423536054710568,1.128267481753847,-0.14028312781262395,2.1006554964326134,-1.1192485562300118,2.6501330494289874
0.6787546378687326,-0.9082167363306867,-0.7603204428888057,0.6150443088596537,1.4121916538568662,1.7255703713715769
1.3857907189819958,1.1776183353942087,-0.10447509413663258,-0.7646709068282247,-1.1192485562300118,3.4134349894555966
0.6787546378687326,0.9935174511174246,2.239584646668096,-0.7193862057028614,1.7886483473753927,4.456155780615482
1.3857907189819958,0.557266394329606,1.8350581239053931,-0.7189299417116827,1.3809856059384067,3.267439570185513
0.6787546378687326,-0.2087044799656341,-0.6686006771291122,-0.7039542601454919,2.2016511059498254,3.2064254055026584
-0.02828144324453055,0.010834633791450853,-0.1597323730870775,-0.7580987107627027,-0.45623501827388957,3.061515311091042
-0.02828144324453055,1.188707062373464,-0.6759546701481834,0.3177196342351317,-0.24673221190099118,2.254874892811671
-0.02828144324453055,-0.6323230154693573,-0.47682991631483274,-0.596264804071875,-0.016127203552604146,2.041640020516508
-1.4423536054710568,-1.0674345218583536,-0.6618552819355039,-0.7551794603620707,1.3867218296474644,4.957542327487473
-0.7353175243577936,0.9390449631051638,-0.3865402516912516,-0.5863622650718551,-1.1192485562300118,2.9689961692132067
1.3857907189819958,-0.7967895195274898,-0.6970130503715835,-0.7294315176825654,-0.5335581145704408,3.501239165646556
1.3857907189819958,-0.8044965169296088,-0.7593392515896003,0.29976081437829705,-0.4543699209235273,2.530440564591787
-0.7353175243577936,0.6816618793110725,2.2783655560116247,0.5458128055611204,-1.1192485562300118,3.2635345666279103
-0.7353175243577936,-0.5068091254774537,-0.7704965672784073,-0.7074186197412687,1.6704564703694178,1.612753547434865
0.6787546378687326,-0.8758070237742538,-0.7767487544851314,0.5830670823778763,-1.1192485562300118,2.5171437668105754
1.3857907189819958,-0.7055771459497938,2.3876688188613753,0.3924411371516244,-0.20197388351074358,3.036858163816925
0.6787546378687326,-1.046184455060961,-0.3452907672402601,-0.5674415619840869,-0.47612216394561163,2.1201495857694668
0.6787546378687326,-1.0919539533830687,-0.7605085303162619,-0.619109569215232,0.2087928091313317,2.421632462511119
1.3857907189819958,-0.5304508515806307,-0.6436268164710206,-0.6977900921568602,2.280207288591814,2.0521699125779325
-1.4423536054710568,0.7046301423987126,2.0073894917553052,2.44891453992425,-0.3147100893709512,4.709560259193128
0.6787546378687326,1.6416826203734762,-0.30158278496643426,1.952725913629337,-0.32780463891872347,5.243354815362292
-0.02828144324453055,0.03061355013314922,-0.41998505311922807,-0.5296265809055288,-1.1192485562300118,4.501583698955544
-1.4423536054710568,-0.6364120875726015,-0.38585935162219187,-0.7284213808779748,-0.5296072232617293,2.148050854156616
-0.7353175243577936,-0.8954126434680153,-0.7415708194527458,-0.6119064601019986,1.3006081324155674,4.109859793611778
0.6787546378687326,-1.1653961388622331,-0.05443037062258691,1.3841116853925277,-0.5248866398355455,3.944475798960133
0.6787546378687326,-1.1696063124561593,-0.6366730982273021,-0.7326305074802592,-0.5063107725804713,2.60763309175545
-0.7353175243577936,-1.023371118866541,-0.4164654563098362,-0.7750196825731254,-0.5667399962084373,2.207388007704094
-0.02828144324453055,-0.5583793585433225,-0.6792304356027651,-0.7701032463891259,-0.4932997042889774,2.994030832437629
-0.02828144324453055,-1.077006983873478,-0.7457234616130869,-0.7574962391998082,-1.1192485562300118,3.0292808821848567
1.3857907189819958,-0.2545309930920459,-0.04570753000781187,-0.6972304047506067,0.2411066729135855,4.6365219033141685
-0.02828144324453055,1.95696402646441,-0.005449390168353642,2.1834913975809194,-0.042979504798797426,2.554061191740758
-0.02828144324453055,1.385443900803665,-0.13460178892387129,-0.5333373990117677,2.141298259752639,2.9603043944340706
-0.7353175243577936,-0.908241707202955,-0.6856233603901573,-0.7114508411606475,0.36248755388390974,3.354914260156717
-0.7353175243577936,0.8123484935340094,-0.756886110558892,-0.7529142659953898,-0.5914278528774619,5.805983148258345
0.6787546378687326,1.1795624551272992,-0.4170279578835067,-0.5806463140077259,1.8141039473483818,4.816102242427604
-0.7353175243577936,1.5855305819083827,-0.6361260621816881,0.3897903794547208,-0.4299889411924665,4.960005756860323
-1.4423536054710568,-1.243453466487695,1.6861671137202447,-0.7496787478627629,-0.428023629888636,1.6765819646638338
0.6787546378687326,-0.14844013632048297,-0.4340997789207548,1.734236840942389,1.493870942603014,4.622519407365639
1.3857907189819958,-1.1278292478653802,-0.7734812180312202,-0.702149856690745,-0.38052299367351866,3.2008877573022136
1.3857907189819958,1.7816501360489165,-0.7629858774075914,-0.6902667375674529,-0.5557290931656196,3.96948553402952
1.3857907189819958,0.35722254567706757,-0.3432267875141735,1.5851957846171651,-0.3384317911919672,4.472528923166131
-0.7353175243577936,1.2333921991581736,2.2827798121385983,1.6695731445226978,0.28585625546166427,2.0445358040535044
0.6787546378687326,0.8115420684642136,-0.17426668978495677,0.5385298437390994,-0.4320844709400263,4.0861276893581735
1.3857907189819958,-0.2836638307766925,2.003103714280149,-0.5636337703909617,-0.45331474898877255,2.314258154346171
0.6787546378687326,-0.4388596647369031,-0.752359205947618,0.67004903378458,-0.027516246734594674,5.824108873836447
0.6787546378687326,-0.3598400491774721,-0.6898313455653704,-0.5263612270224144,-0.47628673122539383,2.105262360742984
-0.7353175243577936,1.0634515485369511,-0.6953132758237139,-0.5377902441304542,-1.1192485562300118,3.83512835634037
-0.7353175243577936,-1.149230395358098,-0.05922043051278985,0.3379373719263798,0.23967969616885276,4.807626979147205
-0.02828144324453055,-0.04161107167201234,-0.6844334976703538,-0.6101911972094441,1.8455483561747608,2.9175175558021085
-0.7353175243577936,-1.1846949247754353,-0.46890877669872716,-0.7753397490684008,-0.0032057373393412727,1.8839718739401885
-0.02828144324453055,-1.146829704067583,2.121741092514285,0.7467584332182181,1.3971254501394506,2.440836673692396
-1.4423536054710568,1.290416897260183,-0.7735040674666471,-0.6145053251453071,1.9126281975457466,2.61424717231631
-1.4423536054710568,0.717037115578768,-0.20666918389479527,-0.7147896353520516,2.3623151015651818,3.4099478560213385
0.6787546378687326,-0.06575778311135562,1.3815381755243576,-0.7788434528800096,-0.5844489485997263,2.491102863417031
1.3857907189819958,1.158231078518905,-0.7461754842262851,-0.7268080318437746,-0.3895579523847447,1.7718427041257332
-1.4423536054710568,1.059361618748129,-0.7638244602512453,-0.772405288535985,-0.24505989675929676,4.273625774960702
0.6787546378687326,-0.8916920826337188,-0.7698504019373881,1.9933854569408054,-1.1192485562300118,4.721420254395384
-0.02828144324453055,-1.1229572819763223,-0.21207768133124877,-0.6139098352542962,-0.27692376314928385,2.5769066920610912
-0.02828144324453055,-0.8615225759180807,-0.02996983694605966,-0.7005871974868514,1.9349873049522355,4.112309601421287
-0.02828144324453055,1.0508776546803738,-0.3976114072236676,-0.7243135794844713,-1.1192485562300118,3.012799539703831
-1.4423536054710568,-0.5054174935369388,-0.6301065338530335,0.5692108265362111,0.16034176618429508,3.101189935373349
0.6787546378687326,-0.31376497345453613,-0.3439480889303004,-0.7098988723731948,-1.1192485562300118,3.0549205618844777
-1.4423536054710568,1.2676157728448134,-0.3766081220477655,-0.7751479311182478,-0.4504391922591901,3.2211196801753603
-1.4423536054710568,-1.0446075283496399,-0.6567673653809172,-0.768986217859687,0.26921467392146364,1.9347367145491117
-0.7353175243577936,1.4305847020176872,-0.43703832408617305,-0.6200091385937899,1.3485509913167395,2.6696680205680776
-1.4423536054710568,-0.5666905521034231,-0.08672164370427086,1.4199520806086343,-0.45264856418812766,4.510599514288661
-0.7353175243577936,-0.27310681425312333,2.1414401380536665,-0.6077482300679915,-0.5753864190969851,3.422681056888736
0.6787546378687326,-0.8857662644800537,-0.7663249230882073,-0.6916647638177317,-0.3374550428167492,3.109419414155476
0.6787546378687326,-0.43682819438482884,-0.6423397992210517,-0.7564707880950433,-0.4215709333247284,2.9843224421897583
1.3857907189819958,1.0144858138877888,1.7227263430058324,2.1882459218497727,-0.47776432526260737,2.4900747438780457
-1.4423536054710568,-0.7544943133695716,-0.6755903545153792,1.6948223185733367,-0.4851640787197467,4.852915627551402
1.3857907189819958,-0.9104138172398422,0.03465386152730025,-0.5963507123826512,0.21935110557168358,3.931279441431831
-0.02828144324453055,0.9861443091873131,-0.41109213323594207,-0.7229635941706928,0.2330288517744628,2.765748545502286
1.3857907189819958,-1.228878465267444,-0.07750171966446143,-0.7697025553848187,-0.46095284442315204,3.3083113199923124
1.3857907189819958,0.39343390604844725,-0.297301754605529,-0.693735725377743,-0.40373359434350736,3.3242049812939243
1.3857907189819958,-0.6241873770360252,-0.6875388186625128,2.213631277896258,-0.21948341196677865,4.034506404660585
-1.4423536054710568,-0.5451637933294694,-0.670581735831088,-0.7563809596228591,0.3313602442736433,4.452763186161517
-0.02828144324453055,1.7403494354937579,-0.777075310951476,-0.6932163922916387,-1.1192485562300118,1.754798910689972
-0.7353175243577936,0.8726845018768085,-0.7762645301527822,-0.5446340736449365,-0.047984172053431105,2.678530736136617
1.3857907189819958,-0.38749156292009757,-0.636972708588509,1.804077042533895,-0.5625597477812434,2.074625677101347
1.3857907189819958,-1.161909701382435,-0.10062383571230744,-0.6106688902694225,1.4038727442955616,2.542993840788476
1.3857907189819958,0.36602179901793325,-0.7701652557031925,-0.6121806927832812,-0.5377367046241205,2.244678542606899
0.6787546378687326,-0.9894116741668372,-0.33366716883827824,-0.758046350444109,2.0295053791911757,5.736832716730702
0.6787546378687326,-0.5541855530299652,-0.3766776628347291,-0.5727521113355111,-1.1192485562300118,3.2963233058739387
-0.7353175243577936,0.6545555665845091,2.137673549635821,-0.7669627634805605,1.5564890910064428,4.541950257892645
-0.7353175243577936,0.08211990227036989,-0.6676064066939643,-0.7341453031596973,1.3711681191688396,4.99294479172033
-1.4423536054710568,-0.8365039437602789,-0.7650463960871161,-0.5567369955391183,-1.1192485562300118,3.410886608795796
-0.02828144324453055,-1.1057677095668816,0.013261511205902606,-0.5351786512184553,0.2973729312600119,2.182649284765836
1.3857907189819958,-1.0026201593135726,-0.46216081396641556,-0.7592286688897586,2.1551241892012185,3.2942401761344
1.3857907189819958,0.09627857272398921,-0.30951764712647556,-0.704500930455943,-1.1192485562300118,4.1733708496058615
0.6787546378687326,-0.3770194146082979,-0.33237516680978185,0.6699409577240317,0.2588154176571509,2.646814089139632
-0.02828144324453055,1.5835789963794356,-0.22894637605560939,-0.7687838531254179,-0.5696460737403853,5.304029691816651
-0.02828144324453055,1.1718037938057049,1.5068509552474936,-0.6041371527676002,-0.4347723888113142,2.9848870935466154
-1.4423536054710568,-1.095627730829628,-0.7690548266446937,-0.5462743609719356,2.1017846070459245,4.716751114168688
-0.02828144324453055,1.0614527255119564,-0.15612054139054476,-0.7544674869274409,-0.32740322762886875,3.088210215710995
-0.02828144324453055,0.7171177768656406,-0.0032373497860026367,0.6856712577469796,0.3845843599472737,2.9100048207436897
1.3857907189819958,-0.9077797227642154,1.658878580940445,-0.7666790616588162,-1.1192485562300118,3.1723094277770736
-0.7353175243577936,-0.43966484556676283,-0.4286343674676078,-0.6093923685448638,1.885759840355348,3.2160383304719367
-0.7353175243577936,0.9823602611200002,-0.74693941327394,-0.7499491739195774,-1.1192485562300118,4.08243428132606
-1.4423536054710568,-0.8665818176781263,-0.6344354289681636,0.6122636484027001,-0.5001587968044098,4.614807495821054
0.6787546378687326,1.120660258878873,0.004236797307448003,-0.5769879847036499,0.22717201747179658,3.5685584282053706
0.6787546378687326,-1.105017408011345,-0.6311465013243938,1.805240873345666,-0.46084477727098805,3.475591397724392
-0.7353175243577936,-1.2322899373510956,-0.6532166723485731,1.827444477912704,-0.45770487729201964,1.6762570238929522
-0.7353175243577936,-0.6060609035207761,-0.13465198739283016,-0.732550125429963,0.0783919825497194,5.340221910574651
0.6787546378687326,-0.14881134042751912,1.7889523181122198,0.40783649473759187,2.0887728162666797,3.564626718074912
0.6787546378687326,-0.4321189872742069,1.8754927774456975,0.3460984659360915,-0.41516291419259693,4.123609236196069
-0.02828144324453055,0.9919542595645378,2.2043749805163966,-0.6977561860292744,0.16222556021399048,3.5407623324947792
-0.7353175243577936,2.16643987063856,-0.416453210872437,1.8896575695172309,-0.3914972959184606,3.346307528429096
1.3857907189819958,-0.8335794669352983,-0.31517112605394787,1.6433205225439487,0.3147360365532151,3.4067010710918844
1.3857907189819958,-0.19102543122376944,-0.31032035621507825,0.5127190162093576,-0.41549751472305696,3.111150202358938
0.6787546378687326,-1.1466215103306188,-0.019910342016277206,-0.7491266625050915,0.10296845815437293,2.868279575075188
0.6787546378687326,0.8082296120180252,-0.7489098364902372,-0.5675867515551835,-0.45725434013272986,2.602031787578407
-1.4423536054710568,-1.111113594868062,2.2252201653330013,-0.6154866994636843,0.07282293767620986,4.238047720505315
-0.02828144324453055,-0.18512013661272955,1.827525207149175,-0.5279636956837523,-0.2483713200506217,1.642685313734134
-0.7353175243577936,-1.1755789404657166,-0.245826567218968,-0.7183696458919026,-1.1192485562300118,5.017947561284384
0.6787546378687326,1.8515177809682402,-0.37576126355320816,0.33819676299204954,-0.33978375828719337,1.9254933275823407
-1.4423536054710568,-0.7737233903730166,-0.6621646061531502,2.0912720176046835,-0.5130279565343476,1.742526477631939
-1.4423536054710568,-0.14529450127369484,0.0011219582822860382,-0.7177340280259288,-1.1192485562300118,1.7384133307596663
-0.7353175243577936,-0.36824759640898913,-0.6415487605799881,0.7298916064089519,-0.43383616124456614,5.333060046669289
1.3857907189819958,-0.8242427800291533,-0.7675332897036343,-0.7178698137435962,-1.1192485562300118,2.3890680244371647
-0.02828144324453055,-1.1765869448773507,-0.33348011224670704,-0.7660609506880913,-0.3553453613671639,2.210330022165353
-1.4423536054710568,-1.1882359767743043,-0.7525702646351643,-0.6165411796649011,-0.4771285500607782,3.5502928942973773
-0.7353175243577936,-0.22797001030351208,-0.4056790941560373,-0.720659449382125,-1.1192485562300118,4.068935764408888
0.6787546378687326,1.1792663092434998,1.7847513871273866,-0.7322962592152836,-0.5153467000773092,1.9452548014625144
-1.4423536054710568,1.0497078076119284,2.207727174401026,-0.7292077562099472,-0.34085363970519006,3.077800917882686
-1.4423536054710568,-0.6061898424286112,-0.6884665958574754,-0.7084157498857715,0.008994055007998778,4.792978284058675
0.6787546378687326,2.006718532606069,-0.12921878448116084,2.3256070248430114,-0.21046627324671413,5.46981569284031
